query-number	Q0	document-id	rank	score	Exp
7	0	21212667	14	2.7661287784576416	eval	
7	0	19584754	15	2.7661287784576416	eval	
7	0	34553100	16	2.7661287784576416	eval	
7	0	34042720	17	2.7661287784576416	eval	
7	0	35837866	18	2.7661287784576416	eval	
7	0	35702840	19	2.7661287784576416	eval	
7	0	16719609	20	2.7661287784576416	eval	
7	0	24449156	21	2.7661287784576416	eval	
7	0	15466958	22	2.7661287784576416	eval	
7	0	23394896	23	2.7661287784576416	eval	
7	0	22732395	24	2.7661287784576416	eval	
7	0	23527207	25	2.7661287784576416	eval	
7	0	22834478	26	2.7661287784576416	eval	
7	0	36792430	27	2.7661287784576416	eval	
7	0	38941299	28	2.7661287784576416	eval	
7	0	38996840	29	2.7661287784576416	eval	
7	0	43828380	30	2.7661287784576416	eval	
7	0	44219549	31	2.7661287784576416	eval	
7	0	37711485	32	2.7661287784576416	eval	
7	0	37711882	33	2.7661287784576416	eval	
7	0	36374697	34	2.7661287784576416	eval	
7	0	38816208	35	2.7661287784576416	eval	
7	0	28517151	36	2.7661287784576416	eval	
7	0	28781555	37	2.7661287784576416	eval	
7	0	57409138	38	2.7661287784576416	eval	
7	0	57409536	39	2.7661287784576416	eval	
7	0	49721640	40	2.7661287784576416	eval	
7	0	49722040	41	2.7661287784576416	eval	
7	0	58012914	42	2.7661287784576416	eval	
7	0	58013316	43	2.7661287784576416	eval	
7	0	6676148	44	2.7661287784576416	eval	
7	0	49117955	45	2.7661287784576416	eval	
7	0	49118211	46	2.7661287784576416	eval	
7	0	60798176	47	2.7661287784576416	eval	
7	0	60798580	48	2.7661287784576416	eval	
7	0	61228184	49	2.7661287784576416	eval	
7	0	61228502	50	2.7661287784576416	eval	
7	0	13149375	51	2.7470569610595703	eval	
7	0	11934820	52	2.5987703800201416	eval	
7	0	18679234	53	2.4650349617004395	eval	
7	0	10345054	54	2.397139310836792	eval	
7	0	11322427	55	2.397139310836792	eval	
7	0	19188630	56	2.397139310836792	eval	
7	0	19189030	57	2.397139310836792	eval	
7	0	20044599	58	2.397139310836792	eval	
7	0	20044875	59	2.397139310836792	eval	
7	0	20020092	60	2.397139310836792	eval	
7	0	19416026	61	2.397139310836792	eval	
7	0	32813163	62	2.397139310836792	eval	
7	0	33188811	63	2.397139310836792	eval	
7	0	3450197	64	2.397139310836792	eval	
7	0	34272884	65	2.397139310836792	eval	
7	0	2959124	66	2.397139310836792	eval	
7	0	24842499	67	2.397139310836792	eval	
7	0	24687457	68	2.397139310836792	eval	
7	0	2635770	69	2.397139310836792	eval	
7	0	33327416	70	2.397139310836792	eval	
7	0	1747473	71	2.397139310836792	eval	
7	0	17301184	72	2.397139310836792	eval	
7	0	12255328	73	2.397139310836792	eval	
7	0	12255727	74	2.397139310836792	eval	
7	0	11901506	75	2.397139310836792	eval	
7	0	11417345	76	2.397139310836792	eval	
7	0	12745745	77	2.397139310836792	eval	
7	0	12856546	78	2.397139310836792	eval	
7	0	13052016	79	2.397139310836792	eval	
7	0	13297243	80	2.397139310836792	eval	
7	0	21625757	81	2.397139310836792	eval	
7	0	2236548	82	2.397139310836792	eval	
7	0	15298521	83	2.397139310836792	eval	
7	0	4507065	84	2.397139310836792	eval	
7	0	45327759	85	2.397139310836792	eval	
7	0	45328159	86	2.397139310836792	eval	
7	0	37914671	87	2.397139310836792	eval	
7	0	39163828	88	2.397139310836792	eval	
7	0	42473304	89	2.397139310836792	eval	
7	0	42473705	90	2.397139310836792	eval	
7	0	40278655	91	2.397139310836792	eval	
7	0	44166958	92	2.397139310836792	eval	
7	0	46696956	93	2.397139310836792	eval	
7	0	46654101	94	2.397139310836792	eval	
7	0	38151985	95	2.397139310836792	eval	
7	0	31350504	96	2.397139310836792	eval	
7	0	47871602	97	2.397139310836792	eval	
7	0	47872004	98	2.397139310836792	eval	
7	0	51689847	99	2.397139310836792	eval	
7	0	51689890	100	2.397139310836792	eval	
8	0	2538047	1	4.708595275878906	eval	
8	0	24706237	2	4.708595275878906	eval	
8	0	15835219	3	4.708595275878906	eval	
8	0	23571412	4	4.708595275878906	eval	
8	0	22284981	5	4.352688789367676	eval	
8	0	31548574	6	4.233532428741455	eval	
8	0	19618221	7	4.120020866394043	eval	
8	0	12383028	8	4.120020866394043	eval	
8	0	12383433	9	4.120020866394043	eval	
8	0	22611404	10	4.120020866394043	eval	
8	0	528959	11	4.120020866394043	eval	
8	0	10572676	12	3.5314464569091797	eval	
8	0	33808412	13	3.5314464569091797	eval	
8	0	13205372	14	3.5314464569091797	eval	
8	0	13285519	15	3.5314464569091797	eval	
8	0	13570756	16	3.5314464569091797	eval	
8	0	24552957	17	3.5314464569091797	eval	
8	0	14879516	18	3.5314464569091797	eval	
8	0	22640501	19	3.5314464569091797	eval	
8	0	22640515	20	3.5314464569091797	eval	
8	0	182977	21	3.5314464569091797	eval	
8	0	3628765	22	3.5314464569091797	eval	
8	0	4430202	23	3.5314464569091797	eval	
8	0	40392194	24	3.5314464569091797	eval	
8	0	5908827	25	3.5314464569091797	eval	
8	0	54832152	26	3.5314464569091797	eval	
8	0	54832548	27	3.5314464569091797	eval	
8	0	11069556	28	2.9428720474243164	eval	
8	0	19849300	29	2.9428720474243164	eval	
8	0	19849704	30	2.9428720474243164	eval	
8	0	19734793	31	2.9428720474243164	eval	
8	0	19735193	32	2.9428720474243164	eval	
8	0	20259120	33	2.9428720474243164	eval	
8	0	19231568	34	2.9428720474243164	eval	
8	0	34986939	35	2.9428720474243164	eval	
8	0	34986940	36	2.9428720474243164	eval	
8	0	34986942	37	2.9428720474243164	eval	
8	0	345914	38	2.9428720474243164	eval	
8	0	35234548	39	2.9428720474243164	eval	
8	0	33718224	40	2.9428720474243164	eval	
8	0	33967038	41	2.9428720474243164	eval	
8	0	32752108	42	2.9428720474243164	eval	
8	0	12465687	43	2.9428720474243164	eval	
8	0	17735502	44	2.9428720474243164	eval	
8	0	11677969	45	2.9428720474243164	eval	
8	0	11234964	46	2.9428720474243164	eval	
8	0	11235596	47	2.9428720474243164	eval	
8	0	12836564	48	2.9428720474243164	eval	
8	0	13055641	49	2.9428720474243164	eval	
8	0	13055653	50	2.9428720474243164	eval	
8	0	16756565	51	2.9428720474243164	eval	
8	0	16604834	52	2.9428720474243164	eval	
8	0	21749632	53	2.9428720474243164	eval	
8	0	22331899	54	2.9428720474243164	eval	
8	0	2257364	55	2.9428720474243164	eval	
8	0	22448828	56	2.9428720474243164	eval	
8	0	24516829	57	2.9428720474243164	eval	
8	0	2397681	58	2.9428720474243164	eval	
8	0	15444791	59	2.9428720474243164	eval	
8	0	2259782	60	2.9428720474243164	eval	
8	0	13902139	61	2.9428720474243164	eval	
8	0	14034557	62	2.9428720474243164	eval	
8	0	184658	63	2.9428720474243164	eval	
8	0	184858	64	2.9428720474243164	eval	
8	0	19019154	65	2.9428720474243164	eval	
8	0	18909148	66	2.9428720474243164	eval	
8	0	4485016	67	2.9428720474243164	eval	
8	0	38882063	68	2.9428720474243164	eval	
8	0	3927422	69	2.9428720474243164	eval	
8	0	40420637	70	2.9428720474243164	eval	
8	0	37358964	71	2.9428720474243164	eval	
8	0	39830734	72	2.9428720474243164	eval	
8	0	39830900	73	2.9428720474243164	eval	
8	0	38543897	74	2.9428720474243164	eval	
8	0	38660520	75	2.9428720474243164	eval	
8	0	36538190	76	2.9428720474243164	eval	
8	0	3114811	77	2.9428720474243164	eval	
8	0	49209180	78	2.9428720474243164	eval	
8	0	49209580	79	2.9428720474243164	eval	
8	0	49209980	80	2.9428720474243164	eval	
8	0	52962405	81	2.9428720474243164	eval	
8	0	52962808	82	2.9428720474243164	eval	
8	0	5214174	83	2.9428720474243164	eval	
8	0	27242420	84	2.9428720474243164	eval	
8	0	50222383	85	2.9428720474243164	eval	
8	0	50222846	86	2.9428720474243164	eval	
8	0	50223259	87	2.9428720474243164	eval	
8	0	48217928	88	2.9428720474243164	eval	
8	0	48218128	89	2.9428720474243164	eval	
8	0	48218328	90	2.9428720474243164	eval	
8	0	4815857	91	2.9428720474243164	eval	
8	0	4815887	92	2.9428720474243164	eval	
8	0	4815930	93	2.9428720474243164	eval	
8	0	4816267	94	2.9428720474243164	eval	
8	0	4816297	95	2.9428720474243164	eval	
8	0	4816340	96	2.9428720474243164	eval	
8	0	54919488	97	2.9428720474243164	eval	
8	0	53674422	98	2.9428720474243164	eval	
8	0	53461699	99	2.9428720474243164	eval	
8	0	7038677	100	2.9428720474243164	eval	
9	0	1132340	1	3.5507595539093018	eval	
9	0	35176300	2	3.5507595539093018	eval	
9	0	15788740	3	3.5507595539093018	eval	
9	0	39104762	4	3.5507595539093018	eval	
9	0	38970913	5	3.5507595539093018	eval	
9	0	54908498	6	3.5507595539093018	eval	
9	0	54908721	7	3.5507595539093018	eval	
9	0	3474616	8	2.9589662551879883	eval	
9	0	11485076	9	2.9589662551879883	eval	
9	0	1589341	10	2.9589662551879883	eval	
9	0	23285120	11	2.9589662551879883	eval	
9	0	42855774	12	2.9589662551879883	eval	
9	0	42856201	13	2.9589662551879883	eval	
9	0	43276409	14	2.9589662551879883	eval	
9	0	4666532	15	2.9589662551879883	eval	
9	0	31405628	16	2.9589662551879883	eval	
9	0	49851651	17	2.9589662551879883	eval	
9	0	49852051	18	2.9589662551879883	eval	
9	0	695856	19	2.9589662551879883	eval	
9	0	60637774	20	2.9589662551879883	eval	
9	0	60637912	21	2.9589662551879883	eval	
9	0	9470043	22	2.9589662551879883	eval	
9	0	54616764	23	2.9223270416259766	eval	
9	0	54617172	24	2.9223270416259766	eval	
9	0	7718076	25	2.9223270416259766	eval	
9	0	37180868	26	2.9223270416259766	eval	
9	0	39091954	27	2.7925338745117188	eval	
9	0	7479957	28	2.7925338745117188	eval	
9	0	25363645	29	2.6805214881896973	eval	
9	0	25363717	30	2.6805214881896973	eval	
9	0	25363753	31	2.6805214881896973	eval	
9	0	25363789	32	2.6805214881896973	eval	
9	0	25363805	33	2.6805214881896973	eval	
9	0	25363829	34	2.6805214881896973	eval	
9	0	25363842	35	2.6805214881896973	eval	
9	0	25363880	36	2.6805214881896973	eval	
9	0	25364045	37	2.6805214881896973	eval	
9	0	25364117	38	2.6805214881896973	eval	
9	0	25364153	39	2.6805214881896973	eval	
9	0	25364189	40	2.6805214881896973	eval	
9	0	25364205	41	2.6805214881896973	eval	
9	0	25364229	42	2.6805214881896973	eval	
9	0	25364242	43	2.6805214881896973	eval	
9	0	25364280	44	2.6805214881896973	eval	
9	0	27374924	45	2.6805214881896973	eval	
9	0	23984905	46	2.6805214881896973	eval	
9	0	14232151	47	2.6805214881896973	eval	
9	0	46724989	48	2.6805214881896973	eval	
9	0	38688293	49	2.6805214881896973	eval	
9	0	5760992	50	2.6805214881896973	eval	
9	0	10115596	51	2.367172956466675	eval	
9	0	10118893	52	2.367172956466675	eval	
9	0	2050688	53	2.367172956466675	eval	
9	0	20947573	54	2.367172956466675	eval	
9	0	20947775	55	2.367172956466675	eval	
9	0	19217403	56	2.367172956466675	eval	
9	0	20232700	57	2.367172956466675	eval	
9	0	35156069	58	2.367172956466675	eval	
9	0	35301711	59	2.367172956466675	eval	
9	0	35301722	60	2.367172956466675	eval	
9	0	25174305	61	2.367172956466675	eval	
9	0	33311748	62	2.367172956466675	eval	
9	0	33740271	63	2.367172956466675	eval	
9	0	1730156	64	2.367172956466675	eval	
9	0	17318776	65	2.367172956466675	eval	
9	0	17739315	66	2.367172956466675	eval	
9	0	11514269	67	2.367172956466675	eval	
9	0	11826966	68	2.367172956466675	eval	
9	0	12700971	69	2.367172956466675	eval	
9	0	13460383	70	2.367172956466675	eval	
9	0	13144633	71	2.367172956466675	eval	
9	0	16472034	72	2.367172956466675	eval	
9	0	21623779	73	2.367172956466675	eval	
9	0	21623803	74	2.367172956466675	eval	
9	0	21912930	75	2.367172956466675	eval	
9	0	22069936	76	2.367172956466675	eval	
9	0	23925235	77	2.367172956466675	eval	
9	0	15332483	78	2.367172956466675	eval	
9	0	23074180	79	2.367172956466675	eval	
9	0	13910189	80	2.367172956466675	eval	
9	0	14505665	81	2.367172956466675	eval	
9	0	18763575	82	2.367172956466675	eval	
9	0	44433116	83	2.367172956466675	eval	
9	0	44433516	84	2.367172956466675	eval	
9	0	45277319	85	2.367172956466675	eval	
9	0	45277689	86	2.367172956466675	eval	
9	0	41494528	87	2.367172956466675	eval	
9	0	41494928	88	2.367172956466675	eval	
9	0	40406883	89	2.367172956466675	eval	
9	0	40425833	90	2.367172956466675	eval	
9	0	39524468	91	2.367172956466675	eval	
9	0	45789185	92	2.367172956466675	eval	
9	0	45789432	93	2.367172956466675	eval	
9	0	45603496	94	2.367172956466675	eval	
9	0	4616837	95	2.367172956466675	eval	
9	0	46477587	96	2.367172956466675	eval	
9	0	36298556	97	2.367172956466675	eval	
9	0	38600939	98	2.367172956466675	eval	
9	0	31639757	99	2.367172956466675	eval	
9	0	29477321	100	2.367172956466675	eval	
10	0	44913166	1	4.565411567687988	eval	
10	0	3283127	2	3.4240589141845703	eval	
10	0	14738692	3	3.4240589141845703	eval	
10	0	14036539	4	3.4240589141845703	eval	
10	0	45145533	5	3.4240589141845703	eval	
10	0	45145638	6	3.4240589141845703	eval	
10	0	3906726	7	3.4240589141845703	eval	
10	0	42999621	8	3.4240589141845703	eval	
10	0	53819216	9	3.4240589141845703	eval	
10	0	53819223	10	3.4240589141845703	eval	
10	0	53819231	11	3.4240589141845703	eval	
10	0	53819237	12	3.4240589141845703	eval	
10	0	53819244	13	3.4240589141845703	eval	
10	0	53819252	14	3.4240589141845703	eval	
10	0	53819260	15	3.4240589141845703	eval	
10	0	53819268	16	3.4240589141845703	eval	
10	0	53819275	17	3.4240589141845703	eval	
10	0	53819283	18	3.4240589141845703	eval	
10	0	53819290	19	3.4240589141845703	eval	
10	0	53819297	20	3.4240589141845703	eval	
10	0	53819304	21	3.4240589141845703	eval	
10	0	53819312	22	3.4240589141845703	eval	
10	0	53819320	23	3.4240589141845703	eval	
10	0	53819328	24	3.4240589141845703	eval	
10	0	53819336	25	3.4240589141845703	eval	
10	0	53819343	26	3.4240589141845703	eval	
10	0	53819351	27	3.4240589141845703	eval	
10	0	53819358	28	3.4240589141845703	eval	
10	0	53819366	29	3.4240589141845703	eval	
10	0	53819374	30	3.4240589141845703	eval	
10	0	53819382	31	3.4240589141845703	eval	
10	0	53819388	32	3.4240589141845703	eval	
10	0	53819395	33	3.4240589141845703	eval	
10	0	53819402	34	3.4240589141845703	eval	
10	0	53819409	35	3.4240589141845703	eval	
10	0	53819416	36	3.4240589141845703	eval	
10	0	53819424	37	3.4240589141845703	eval	
10	0	53819432	38	3.4240589141845703	eval	
10	0	53819439	39	3.4240589141845703	eval	
10	0	53819446	40	3.4240589141845703	eval	
10	0	53819454	41	3.4240589141845703	eval	
10	0	53819462	42	3.4240589141845703	eval	
10	0	53819470	43	3.4240589141845703	eval	
10	0	53819478	44	3.4240589141845703	eval	
10	0	53819486	45	3.4240589141845703	eval	
10	0	53819494	46	3.4240589141845703	eval	
10	0	53819502	47	3.4240589141845703	eval	
10	0	53819510	48	3.4240589141845703	eval	
10	0	53819518	49	3.4240589141845703	eval	
10	0	53819526	50	3.4240589141845703	eval	
10	0	53819533	51	3.4240589141845703	eval	
10	0	53819541	52	3.4240589141845703	eval	
10	0	53819549	53	3.4240589141845703	eval	
10	0	53819557	54	3.4240589141845703	eval	
10	0	53819565	55	3.4240589141845703	eval	
10	0	53819572	56	3.4240589141845703	eval	
10	0	53819578	57	3.4240589141845703	eval	
10	0	53819585	58	3.4240589141845703	eval	
10	0	53819593	59	3.4240589141845703	eval	
10	0	53819601	60	3.4240589141845703	eval	
10	0	53819609	61	3.4240589141845703	eval	
10	0	7103258	62	3.4240589141845703	eval	
10	0	23201091	63	3.1741933822631836	eval	
10	0	10851854	64	2.8533823490142822	eval	
10	0	10852054	65	2.8533823490142822	eval	
10	0	20675338	66	2.8533823490142822	eval	
10	0	20675435	67	2.8533823490142822	eval	
10	0	26560968	68	2.8533823490142822	eval	
10	0	26561264	69	2.8533823490142822	eval	
10	0	26561562	70	2.8533823490142822	eval	
10	0	25546458	71	2.8533823490142822	eval	
10	0	25546860	72	2.8533823490142822	eval	
10	0	25547260	73	2.8533823490142822	eval	
10	0	34916079	74	2.8533823490142822	eval	
10	0	34916479	75	2.8533823490142822	eval	
10	0	30514397	76	2.8533823490142822	eval	
10	0	33734414	77	2.8533823490142822	eval	
10	0	17930260	78	2.8533823490142822	eval	
10	0	11794192	79	2.8533823490142822	eval	
10	0	11842862	80	2.8533823490142822	eval	
10	0	12694977	81	2.8533823490142822	eval	
10	0	1279930	82	2.8533823490142822	eval	
10	0	1368313	83	2.8533823490142822	eval	
10	0	19043507	84	2.8533823490142822	eval	
10	0	4511733	85	2.8533823490142822	eval	
10	0	39191014	86	2.8533823490142822	eval	
10	0	37658413	87	2.8533823490142822	eval	
10	0	3906727	88	2.8533823490142822	eval	
10	0	3906731	89	2.8533823490142822	eval	
10	0	42721864	90	2.8533823490142822	eval	
10	0	41845574	91	2.8533823490142822	eval	
10	0	41845974	92	2.8533823490142822	eval	
10	0	43735281	93	2.8533823490142822	eval	
10	0	40038330	94	2.8533823490142822	eval	
10	0	38332152	95	2.8533823490142822	eval	
10	0	4960916	96	2.8533823490142822	eval	
10	0	5168795	97	2.8533823490142822	eval	
10	0	52500107	98	2.8533823490142822	eval	
10	0	52500507	99	2.8533823490142822	eval	
10	0	52500707	100	2.8533823490142822	eval	
11	0	34718360	1	3.059601306915283	eval	
11	0	34718760	2	3.059601306915283	eval	
11	0	36047354	3	3.059601306915283	eval	
11	0	36047554	4	3.059601306915283	eval	
11	0	24914417	5	3.059601306915283	eval	
11	0	32744111	6	3.059601306915283	eval	
11	0	32752108	7	3.059601306915283	eval	
11	0	11485076	8	3.059601306915283	eval	
11	0	11500610	9	3.059601306915283	eval	
11	0	11365031	10	3.059601306915283	eval	
11	0	11175360	11	3.059601306915283	eval	
11	0	41500140	12	3.059601306915283	eval	
11	0	41500540	13	3.059601306915283	eval	
11	0	45809142	14	3.059601306915283	eval	
11	0	45809544	15	3.059601306915283	eval	
11	0	45809945	16	3.059601306915283	eval	
11	0	58136182	17	3.059601306915283	eval	
11	0	897871	18	3.059601306915283	eval	
11	0	48881792	19	3.059601306915283	eval	
11	0	49116976	20	3.059601306915283	eval	
11	0	58949825	21	3.05017352104187	eval	
11	0	58950227	22	3.05017352104187	eval	
11	0	56451811	23	3.05017352104187	eval	
11	0	56452211	24	3.05017352104187	eval	
11	0	20291374	25	2.909090757369995	eval	
11	0	2691577	26	2.909090757369995	eval	
11	0	1621312	27	2.909090757369995	eval	
11	0	24410034	28	2.909090757369995	eval	
11	0	23153403	29	2.909090757369995	eval	
11	0	13766337	30	2.909090757369995	eval	
11	0	4490662	31	2.909090757369995	eval	
11	0	45574409	32	2.909090757369995	eval	
11	0	46328306	33	2.909090757369995	eval	
11	0	36349813	34	2.909090757369995	eval	
11	0	36574898	35	2.909090757369995	eval	
11	0	6193039	36	2.909090757369995	eval	
11	0	60348719	37	2.909090757369995	eval	
11	0	60349119	38	2.909090757369995	eval	
11	0	61227411	39	2.909090757369995	eval	
11	0	61227457	40	2.909090757369995	eval	
11	0	61227772	41	2.909090757369995	eval	
11	0	61227854	42	2.909090757369995	eval	
11	0	61227900	43	2.909090757369995	eval	
11	0	35590774	44	2.85905122756958	eval	
11	0	19393830	45	2.6689019203186035	eval	
11	0	6893690	46	2.6689019203186035	eval	
11	0	22471231	47	2.5193464756011963	eval	
11	0	59021814	48	2.5193464756011963	eval	
11	0	59022074	49	2.5193464756011963	eval	
11	0	4074219	50	2.5016698837280273	eval	
11	0	11291497	51	2.447680950164795	eval	
11	0	21147933	52	2.447680950164795	eval	
11	0	19213051	53	2.447680950164795	eval	
11	0	19213252	54	2.447680950164795	eval	
11	0	20041660	55	2.447680950164795	eval	
11	0	25215874	56	2.447680950164795	eval	
11	0	34701233	57	2.447680950164795	eval	
11	0	34701633	58	2.447680950164795	eval	
11	0	3440927	59	2.447680950164795	eval	
11	0	34592984	60	2.447680950164795	eval	
11	0	3455605	61	2.447680950164795	eval	
11	0	34551046	62	2.447680950164795	eval	
11	0	34551250	63	2.447680950164795	eval	
11	0	35151507	64	2.447680950164795	eval	
11	0	30416972	65	2.447680950164795	eval	
11	0	30416973	66	2.447680950164795	eval	
11	0	30554878	67	2.447680950164795	eval	
11	0	30151880	68	2.447680950164795	eval	
11	0	25128965	69	2.447680950164795	eval	
11	0	33257138	70	2.447680950164795	eval	
11	0	33451324	71	2.447680950164795	eval	
11	0	11543529	72	2.447680950164795	eval	
11	0	11543558	73	2.447680950164795	eval	
11	0	11543563	74	2.447680950164795	eval	
11	0	11543587	75	2.447680950164795	eval	
11	0	11543615	76	2.447680950164795	eval	
11	0	11543644	77	2.447680950164795	eval	
11	0	13089416	78	2.447680950164795	eval	
11	0	16399807	79	2.447680950164795	eval	
11	0	16067573	80	2.447680950164795	eval	
11	0	16271339	81	2.447680950164795	eval	
11	0	21521811	82	2.447680950164795	eval	
11	0	22398381	83	2.447680950164795	eval	
11	0	24515357	84	2.447680950164795	eval	
11	0	24515558	85	2.447680950164795	eval	
11	0	14853015	86	2.447680950164795	eval	
11	0	15438490	87	2.447680950164795	eval	
11	0	23397539	88	2.447680950164795	eval	
11	0	18299060	89	2.447680950164795	eval	
11	0	1892720	90	2.447680950164795	eval	
11	0	1893121	91	2.447680950164795	eval	
11	0	18983285	92	2.447680950164795	eval	
11	0	44404401	93	2.447680950164795	eval	
11	0	44404806	94	2.447680950164795	eval	
11	0	41500126	95	2.447680950164795	eval	
11	0	41500141	96	2.447680950164795	eval	
11	0	41500526	97	2.447680950164795	eval	
11	0	41500541	98	2.447680950164795	eval	
11	0	43259616	99	2.447680950164795	eval	
11	0	41879796	100	2.447680950164795	eval	
12	0	7203795	1	4.8211445808410645	eval	
12	0	56850089	2	4.218501567840576	eval	
12	0	8330746	3	4.218501567840576	eval	
12	0	10298246	4	3.615858554840088	eval	
12	0	2710042	5	3.615858554840088	eval	
12	0	2710244	6	3.615858554840088	eval	
12	0	26035158	7	3.615858554840088	eval	
12	0	26035599	8	3.615858554840088	eval	
12	0	26036005	9	3.615858554840088	eval	
12	0	2495681	10	3.615858554840088	eval	
12	0	17848415	11	3.615858554840088	eval	
12	0	14106592	12	3.615858554840088	eval	
12	0	44554781	13	3.615858554840088	eval	
12	0	44555182	14	3.615858554840088	eval	
12	0	38887729	15	3.615858554840088	eval	
12	0	39133732	16	3.615858554840088	eval	
12	0	43879845	17	3.615858554840088	eval	
12	0	47806762	18	3.615858554840088	eval	
12	0	47807243	19	3.615858554840088	eval	
12	0	50328044	20	3.615858554840088	eval	
12	0	48120702	21	3.615858554840088	eval	
12	0	48120703	22	3.615858554840088	eval	
12	0	48120933	23	3.615858554840088	eval	
12	0	48120934	24	3.615858554840088	eval	
12	0	48121149	25	3.615858554840088	eval	
12	0	48121150	26	3.615858554840088	eval	
12	0	48121380	27	3.615858554840088	eval	
12	0	48121381	28	3.615858554840088	eval	
12	0	19489708	29	3.0132153034210205	eval	
12	0	19568096	30	3.0132153034210205	eval	
12	0	19304928	31	3.0132153034210205	eval	
12	0	26977818	32	3.0132153034210205	eval	
12	0	26978240	33	3.0132153034210205	eval	
12	0	27010634	34	3.0132153034210205	eval	
12	0	27010892	35	3.0132153034210205	eval	
12	0	31805815	36	3.0132153034210205	eval	
12	0	35830765	37	3.0132153034210205	eval	
12	0	35755123	38	3.0132153034210205	eval	
12	0	2984285	39	3.0132153034210205	eval	
12	0	25073928	40	3.0132153034210205	eval	
12	0	32999987	41	3.0132153034210205	eval	
12	0	1285294	42	3.0132153034210205	eval	
12	0	15934522	43	3.0132153034210205	eval	
12	0	16671686	44	3.0132153034210205	eval	
12	0	22340196	45	3.0132153034210205	eval	
12	0	2210950	46	3.0132153034210205	eval	
12	0	22411766	47	3.0132153034210205	eval	
12	0	15201552	48	3.0132153034210205	eval	
12	0	15033848	49	3.0132153034210205	eval	
12	0	2341299	50	3.0132153034210205	eval	
12	0	2341301	51	3.0132153034210205	eval	
12	0	13757904	52	3.0132153034210205	eval	
12	0	14305129	53	3.0132153034210205	eval	
12	0	19047249	54	3.0132153034210205	eval	
12	0	18880977	55	3.0132153034210205	eval	
12	0	18531564	56	3.0132153034210205	eval	
12	0	45244945	57	3.0132153034210205	eval	
12	0	45245362	58	3.0132153034210205	eval	
12	0	39203011	59	3.0132153034210205	eval	
12	0	43102023	60	3.0132153034210205	eval	
12	0	42490625	61	3.0132153034210205	eval	
12	0	42491020	62	3.0132153034210205	eval	
12	0	43733877	63	3.0132153034210205	eval	
12	0	4346738	64	3.0132153034210205	eval	
12	0	4360878	65	3.0132153034210205	eval	
12	0	46829008	66	3.0132153034210205	eval	
12	0	47210695	67	3.0132153034210205	eval	
12	0	47211097	68	3.0132153034210205	eval	
12	0	46987263	69	3.0132153034210205	eval	
12	0	37779795	70	3.0132153034210205	eval	
12	0	37780195	71	3.0132153034210205	eval	
12	0	37457689	72	3.0132153034210205	eval	
12	0	31563767	73	3.0132153034210205	eval	
12	0	29521440	74	3.0132153034210205	eval	
12	0	47857981	75	3.0132153034210205	eval	
12	0	47858394	76	3.0132153034210205	eval	
12	0	47910985	77	3.0132153034210205	eval	
12	0	47911363	78	3.0132153034210205	eval	
12	0	49155905	79	3.0132153034210205	eval	
12	0	49156305	80	3.0132153034210205	eval	
12	0	48478168	81	3.0132153034210205	eval	
12	0	48478571	82	3.0132153034210205	eval	
12	0	53169252	83	3.0132153034210205	eval	
12	0	5243897	84	3.0132153034210205	eval	
12	0	47961125	85	3.0132153034210205	eval	
12	0	47961159	86	3.0132153034210205	eval	
12	0	47961205	87	3.0132153034210205	eval	
12	0	47961524	88	3.0132153034210205	eval	
12	0	47961556	89	3.0132153034210205	eval	
12	0	47961602	90	3.0132153034210205	eval	
12	0	27933356	91	3.0132153034210205	eval	
12	0	28899734	92	3.0132153034210205	eval	
12	0	27213311	93	3.0132153034210205	eval	
12	0	56805898	94	3.0132153034210205	eval	
12	0	53664117	95	3.0132153034210205	eval	
12	0	53940617	96	3.0132153034210205	eval	
12	0	53465643	97	3.0132153034210205	eval	
12	0	57902156	98	3.0132153034210205	eval	
12	0	57902555	99	3.0132153034210205	eval	
12	0	6374361	100	3.0132153034210205	eval	
13	0	38783131	1	5.150912284851074	eval	
13	0	9381974	2	5.150912284851074	eval	
13	0	8345187	3	5.150912284851074	eval	
13	0	26685846	4	4.4608659744262695	eval	
13	0	26686247	5	4.4608659744262695	eval	
13	0	20937157	6	4.120729923248291	eval	
13	0	30413567	7	4.120729923248291	eval	
13	0	30227672	8	4.120729923248291	eval	
13	0	25137133	9	4.120729923248291	eval	
13	0	17560413	10	4.120729923248291	eval	
13	0	17824276	11	4.120729923248291	eval	
13	0	16837670	12	4.120729923248291	eval	
13	0	21709095	13	4.120729923248291	eval	
13	0	12130743	14	4.120729923248291	eval	
13	0	12131102	15	4.120729923248291	eval	
13	0	22674083	16	4.120729923248291	eval	
13	0	45363585	17	4.120729923248291	eval	
13	0	45363985	18	4.120729923248291	eval	
13	0	36275121	19	4.120729923248291	eval	
13	0	42537049	20	4.120729923248291	eval	
13	0	42537375	21	4.120729923248291	eval	
13	0	46691159	22	4.120729923248291	eval	
13	0	37790805	23	4.120729923248291	eval	
13	0	37791205	24	4.120729923248291	eval	
13	0	37848768	25	4.120729923248291	eval	
13	0	39825147	26	4.120729923248291	eval	
13	0	39825148	27	4.120729923248291	eval	
13	0	39825548	28	4.120729923248291	eval	
13	0	39825549	29	4.120729923248291	eval	
13	0	31664970	30	4.120729923248291	eval	
13	0	5294324	31	4.120729923248291	eval	
13	0	58762052	32	4.120729923248291	eval	
