query-number Q0 document-id rank score Exp
7 0 52988677 20 3.358917236328125 eval 
7 0 9686230 21 2.8501358032226562 eval 
7 0 9544407 22 2.8501358032226562 eval 
7 0 20926891 23 2.6871337890625 eval 
7 0 19446382 24 2.6871337890625 eval 
7 0 25740584 25 2.6871337890625 eval 
7 0 25740984 26 2.6871337890625 eval 
7 0 34402782 27 2.6871337890625 eval 
7 0 30410517 28 2.6871337890625 eval 
7 0 30038073 29 2.6871337890625 eval 
7 0 1734428 30 2.6871337890625 eval 
7 0 17970775 31 2.6871337890625 eval 
7 0 12269770 32 2.6871337890625 eval 
7 0 12270178 33 2.6871337890625 eval 
7 0 12099929 34 2.6871337890625 eval 
7 0 12100329 35 2.6871337890625 eval 
7 0 1118435 36 2.6871337890625 eval 
7 0 12856640 37 2.6871337890625 eval 
7 0 21327974 38 2.6871337890625 eval 
7 0 22483679 39 2.6871337890625 eval 
7 0 22053845 40 2.6871337890625 eval 
7 0 2243042 41 2.6871337890625 eval 
7 0 24326835 42 2.6871337890625 eval 
7 0 15549141 43 2.6871337890625 eval 
7 0 14774218 44 2.6871337890625 eval 
7 0 14138851 45 2.6871337890625 eval 
7 0 14169646 46 2.6871337890625 eval 
7 0 18304009 47 2.6871337890625 eval 
7 0 4252197 48 2.6871337890625 eval 
7 0 40297979 49 2.6871337890625 eval 
7 0 4060953 50 2.6871337890625 eval 
7 0 44271209 51 2.6871337890625 eval 
7 0 43888955 52 2.6871337890625 eval 
7 0 43941938 53 2.6871337890625 eval 
7 0 4599656 54 2.6871337890625 eval 
7 0 31189475 55 2.6871337890625 eval 
7 0 52747990 56 2.6871337890625 eval 
7 0 52748390 57 2.6871337890625 eval 
7 0 52748790 58 2.6871337890625 eval 
7 0 57317686 59 2.6871337890625 eval 
7 0 55113395 60 2.6871337890625 eval 
7 0 55113816 61 2.6871337890625 eval 
7 0 53578526 62 2.6871337890625 eval 
7 0 57618953 63 2.6871337890625 eval 
7 0 57618954 64 2.6871337890625 eval 
7 0 57618955 65 2.6871337890625 eval 
7 0 57618956 66 2.6871337890625 eval 
7 0 57618957 67 2.6871337890625 eval 
7 0 57618958 68 2.6871337890625 eval 
7 0 57618959 69 2.6871337890625 eval 
7 0 57618960 70 2.6871337890625 eval 
7 0 57618961 71 2.6871337890625 eval 
7 0 57618962 72 2.6871337890625 eval 
7 0 57618963 73 2.6871337890625 eval 
7 0 57618964 74 2.6871337890625 eval 
7 0 57618965 75 2.6871337890625 eval 
7 0 57618966 76 2.6871337890625 eval 
7 0 57618967 77 2.6871337890625 eval 
7 0 57618968 78 2.6871337890625 eval 
7 0 57618969 79 2.6871337890625 eval 
7 0 57619353 80 2.6871337890625 eval 
7 0 57619354 81 2.6871337890625 eval 
7 0 57619355 82 2.6871337890625 eval 
7 0 57619356 83 2.6871337890625 eval 
7 0 57619357 84 2.6871337890625 eval 
7 0 57619358 85 2.6871337890625 eval 
7 0 57619359 86 2.6871337890625 eval 
7 0 57619360 87 2.6871337890625 eval 
7 0 57619361 88 2.6871337890625 eval 
7 0 57619362 89 2.6871337890625 eval 
7 0 57619363 90 2.6871337890625 eval 
7 0 57619364 91 2.6871337890625 eval 
7 0 57619365 92 2.6871337890625 eval 
7 0 57619366 93 2.6871337890625 eval 
7 0 57619367 94 2.6871337890625 eval 
7 0 57619368 95 2.6871337890625 eval 
7 0 57619369 96 2.6871337890625 eval 
7 0 57783485 97 2.6871337890625 eval 
7 0 57783893 98 2.6871337890625 eval 
7 0 7233076 99 2.6871337890625 eval 
7 0 50570622 100 2.6871337890625 eval 
8 0 17735028 1 4.899110317230225 eval 
8 0 29129201 2 4.899110317230225 eval 
8 0 751174 3 4.899110317230225 eval 
8 0 41073140 4 4.899110317230225 eval 
8 0 27394625 5 4.009303092956543 eval 
8 0 11299972 6 3.207442283630371 eval 
8 0 21449556 7 3.207442283630371 eval 
8 0 37079958 8 3.207442283630371 eval 
8 0 37080357 9 3.207442283630371 eval 
8 0 28665621 10 3.207442283630371 eval 
8 0 5137653 11 3.207442283630371 eval 
8 0 5138068 12 3.207442283630371 eval 
8 0 10363388 13 3.061944007873535 eval 
8 0 10363389 14 3.061944007873535 eval 
8 0 19821698 15 3.061944007873535 eval 
8 0 19821711 16 3.061944007873535 eval 
8 0 33107564 17 3.061944007873535 eval 
8 0 33193892 18 3.061944007873535 eval 
8 0 33623412 19 3.061944007873535 eval 
8 0 11895646 20 3.061944007873535 eval 
8 0 13362177 21 3.061944007873535 eval 
8 0 16097559 22 3.061944007873535 eval 
8 0 15540100 23 3.061944007873535 eval 
8 0 13769102 24 3.061944007873535 eval 
8 0 18037106 25 3.061944007873535 eval 
8 0 18037107 26 3.061944007873535 eval 
8 0 44669790 27 3.061944007873535 eval 
8 0 39060155 28 3.061944007873535 eval 
8 0 4416770 29 3.061944007873535 eval 
8 0 58610434 30 3.061944007873535 eval 
8 0 58610832 31 3.061944007873535 eval 
8 0 57219005 32 3.061944007873535 eval 
8 0 57219410 33 3.061944007873535 eval 
8 0 57219842 34 3.061944007873535 eval 
8 0 57230501 35 3.061944007873535 eval 
8 0 54523195 36 3.061944007873535 eval 
8 0 54523503 37 3.061944007873535 eval 
8 0 6622007 38 3.061944007873535 eval 
8 0 917274 39 3.061944007873535 eval 
8 0 8612006 40 3.061944007873535 eval 
8 0 7569065 41 3.061944007873535 eval 
8 0 50345203 42 3.061944007873535 eval 
8 0 55944140 43 3.061944007873535 eval 
8 0 55944509 44 3.061944007873535 eval 
8 0 603320 45 3.061944007873535 eval 
8 0 36609974 46 2.651721239089966 eval 
8 0 49987281 47 2.5981454849243164 eval 
8 0 49987572 48 2.5981454849243164 eval 
8 0 11064830 49 2.4495551586151123 eval 
8 0 11065230 50 2.4495551586151123 eval 
8 0 10737990 51 2.4495551586151123 eval 
8 0 19834441 52 2.4495551586151123 eval 
8 0 19834786 53 2.4495551586151123 eval 
8 0 19853269 54 2.4495551586151123 eval 
8 0 19853603 55 2.4495551586151123 eval 
8 0 20474924 56 2.4495551586151123 eval 
8 0 20474990 57 2.4495551586151123 eval 
8 0 20477396 58 2.4495551586151123 eval 
8 0 20686282 59 2.4495551586151123 eval 
8 0 20686685 60 2.4495551586151123 eval 
8 0 20985796 61 2.4495551586151123 eval 
8 0 19554676 62 2.4495551586151123 eval 
8 0 19713584 63 2.4495551586151123 eval 
8 0 19713984 64 2.4495551586151123 eval 
8 0 19248864 65 2.4495551586151123 eval 
8 0 25373539 66 2.4495551586151123 eval 
8 0 25373940 67 2.4495551586151123 eval 
8 0 26861747 68 2.4495551586151123 eval 
8 0 26862155 69 2.4495551586151123 eval 
8 0 26808723 70 2.4495551586151123 eval 
8 0 26809125 71 2.4495551586151123 eval 
8 0 34701958 72 2.4495551586151123 eval 
8 0 34702358 73 2.4495551586151123 eval 
8 0 332620 74 2.4495551586151123 eval 
8 0 30215068 75 2.4495551586151123 eval 
8 0 30294202 76 2.4495551586151123 eval 
8 0 29825430 77 2.4495551586151123 eval 
8 0 30095687 78 2.4495551586151123 eval 
8 0 25074496 79 2.4495551586151123 eval 
8 0 17039140 80 2.4495551586151123 eval 
8 0 18008482 81 2.4495551586151123 eval 
8 0 11995443 82 2.4495551586151123 eval 
8 0 12661683 83 2.4495551586151123 eval 
8 0 12507306 84 2.4495551586151123 eval 
8 0 12507309 85 2.4495551586151123 eval 
8 0 13244483 86 2.4495551586151123 eval 
8 0 12910843 87 2.4495551586151123 eval 
8 0 12949452 88 2.4495551586151123 eval 
8 0 13142431 89 2.4495551586151123 eval 
8 0 16745601 90 2.4495551586151123 eval 
8 0 16660617 91 2.4495551586151123 eval 
8 0 21655140 92 2.4495551586151123 eval 
8 0 22524102 93 2.4495551586151123 eval 
8 0 22550599 94 2.4495551586151123 eval 
8 0 12222783 95 2.4495551586151123 eval 
8 0 12223184 96 2.4495551586151123 eval 
8 0 24413488 97 2.4495551586151123 eval 
8 0 24532322 98 2.4495551586151123 eval 
8 0 24578362 99 2.4495551586151123 eval 
8 0 24578562 100 2.4495551586151123 eval 
9 0 22715764 1 4.036445617675781 eval 
9 0 59335680 2 4.036445617675781 eval 
9 0 828605 3 4.036445617675781 eval 
9 0 16301448 4 3.8314285278320312 eval 
9 0 10211690 5 3.5752294063568115 eval 
9 0 10211890 6 3.5752294063568115 eval 
9 0 2013726 7 3.5752294063568115 eval 
9 0 15688554 8 3.5752294063568115 eval 
9 0 36505752 9 3.5752294063568115 eval 
9 0 40131547 10 3.5752294063568115 eval 
9 0 19125548 11 3.3637044429779053 eval 
9 0 19125549 12 3.3637044429779053 eval 
9 0 19154658 13 3.3637044429779053 eval 
9 0 26503252 14 3.3637044429779053 eval 
9 0 26503652 15 3.3637044429779053 eval 
9 0 26504052 16 3.3637044429779053 eval 
9 0 34342419 17 3.3637044429779053 eval 
9 0 24903857 18 3.3637044429779053 eval 
9 0 1233849 19 3.3637044429779053 eval 
9 0 1234257 20 3.3637044429779053 eval 
9 0 16206880 21 3.3637044429779053 eval 
9 0 45354168 22 3.3637044429779053 eval 
9 0 45354661 23 3.3637044429779053 eval 
9 0 4149123 24 3.3637044429779053 eval 
9 0 43336605 25 3.3637044429779053 eval 
9 0 43349861 26 3.3637044429779053 eval 
9 0 42269803 27 3.3637044429779053 eval 
9 0 42270214 28 3.3637044429779053 eval 
9 0 42270622 29 3.3637044429779053 eval 
9 0 41287997 30 3.3637044429779053 eval 
9 0 43932838 31 3.3637044429779053 eval 
9 0 39529002 32 3.3637044429779053 eval 
9 0 47377912 33 3.3637044429779053 eval 
9 0 47378326 34 3.3637044429779053 eval 
9 0 36479161 35 3.3637044429779053 eval 
9 0 38125977 36 3.3637044429779053 eval 
9 0 39766327 37 3.3637044429779053 eval 
9 0 39766727 38 3.3637044429779053 eval 
9 0 39767132 39 3.3637044429779053 eval 
9 0 38796613 40 3.3637044429779053 eval 
9 0 52421301 41 3.3637044429779053 eval 
9 0 52421891 42 3.3637044429779053 eval 
9 0 59380341 43 3.3637044429779053 eval 
9 0 58717307 44 3.3637044429779053 eval 
9 0 58717707 45 3.3637044429779053 eval 
9 0 58690803 46 3.3637044429779053 eval 
9 0 58691203 47 3.3637044429779053 eval 
9 0 28212972 48 3.3637044429779053 eval 
9 0 55327603 49 3.3637044429779053 eval 
9 0 56500811 50 3.3637044429779053 eval 
9 0 56501237 51 3.3637044429779053 eval 
9 0 51296241 52 3.3637044429779053 eval 
9 0 51296651 53 3.3637044429779053 eval 
9 0 54549351 54 3.3637044429779053 eval 
9 0 54549751 55 3.3637044429779053 eval 
9 0 55093875 56 3.3637044429779053 eval 
9 0 55094290 57 3.3637044429779053 eval 
9 0 58380437 58 3.3637044429779053 eval 
9 0 58380847 59 3.3637044429779053 eval 
9 0 729821 60 3.3637044429779053 eval 
9 0 6882348 61 3.3637044429779053 eval 
9 0 9035328 62 3.3637044429779053 eval 
9 0 59798140 63 3.3637044429779053 eval 
9 0 59798548 64 3.3637044429779053 eval 
9 0 752422 65 3.3637044429779053 eval 
9 0 41002147 66 3.3637044429779053 eval 
9 0 41211380 67 3.3637044429779053 eval 
9 0 41211819 68 3.3637044429779053 eval 
9 0 50418310 69 3.3637044429779053 eval 
9 0 61607228 70 3.3637044429779053 eval 
9 0 61607761 71 3.3637044429779053 eval 
9 0 5546209 72 3.3637044429779053 eval 
9 0 56056555 73 3.3637044429779053 eval 
9 0 56056962 74 3.3637044429779053 eval 
9 0 5615397 75 3.3637044429779053 eval 
9 0 60557902 76 3.3637044429779053 eval 
9 0 61214486 77 3.3637044429779053 eval 
9 0 61214895 78 3.3637044429779053 eval 
9 0 61215301 79 3.3637044429779053 eval 
9 0 12827569 80 3.3517775535583496 eval 
9 0 2168669 81 3.3517775535583496 eval 
9 0 38233526 82 3.06514310836792 eval 
9 0 55580304 83 3.002490758895874 eval 
9 0 20091565 84 2.6909637451171875 eval 
9 0 35545959 85 2.6909637451171875 eval 
9 0 36006488 86 2.6909637451171875 eval 
9 0 36006891 87 2.6909637451171875 eval 
9 0 29855381 88 2.6909637451171875 eval 
9 0 22498756 89 2.6909637451171875 eval 
9 0 15585931 90 2.6909637451171875 eval 
9 0 13902082 91 2.6909637451171875 eval 
9 0 13769446 92 2.6909637451171875 eval 
9 0 18160466 93 2.6909637451171875 eval 
9 0 44686015 94 2.6909637451171875 eval 
9 0 37952477 95 2.6909637451171875 eval 
9 0 42981189 96 2.6909637451171875 eval 
9 0 4217849 97 2.6909637451171875 eval 
9 0 38235731 98 2.6909637451171875 eval 
9 0 48377255 99 2.6909637451171875 eval 
9 0 48377659 100 2.6909637451171875 eval 
10 0 10687168 1 4.319444179534912 eval 
10 0 2224550 2 4.319444179534912 eval 
10 0 23217499 3 4.319444179534912 eval 
10 0 23104756 4 4.319444179534912 eval 
10 0 18954765 5 4.319444179534912 eval 
10 0 18954766 6 4.319444179534912 eval 
10 0 44013225 7 4.319444179534912 eval 
10 0 38252124 8 4.319444179534912 eval 
10 0 2589704 9 4.319444179534912 eval 
10 0 2819410 10 4.319444179534912 eval 
10 0 3610852 11 4.319444179534912 eval 
10 0 40951067 12 4.319444179534912 eval 
10 0 11327430 13 4.0709309577941895 eval 
10 0 19669830 14 4.0709309577941895 eval 
10 0 19670230 15 4.0709309577941895 eval 
10 0 25069968 16 4.0709309577941895 eval 
10 0 36353834 17 4.0709309577941895 eval 
10 0 31081253 18 4.0709309577941895 eval 
10 0 60006693 19 4.0709309577941895 eval 
10 0 60006875 20 4.0709309577941895 eval 
10 0 26503252 21 3.599536657333374 eval 
10 0 26503652 22 3.599536657333374 eval 
10 0 26504052 23 3.599536657333374 eval 
10 0 25069971 24 3.599536657333374 eval 
10 0 23634385 25 3.599536657333374 eval 
10 0 18312099 26 3.599536657333374 eval 
10 0 185576 27 3.599536657333374 eval 
10 0 55137715 28 3.599536657333374 eval 
10 0 55138128 29 3.599536657333374 eval 
10 0 5330182 30 3.599536657333374 eval 
10 0 692907 31 3.599536657333374 eval 
10 0 7505709 32 3.599536657333374 eval 
10 0 11038648 33 2.879629373550415 eval 
10 0 11038848 34 2.879629373550415 eval 
10 0 32075006 35 2.879629373550415 eval 
10 0 32075416 36 2.879629373550415 eval 
10 0 34002579 37 2.879629373550415 eval 
10 0 35527704 38 2.879629373550415 eval 
10 0 30541499 39 2.879629373550415 eval 
10 0 17270660 40 2.879629373550415 eval 
10 0 11180807 41 2.879629373550415 eval 
10 0 22890247 42 2.879629373550415 eval 
10 0 18449521 43 2.879629373550415 eval 
10 0 4389350 44 2.879629373550415 eval 
10 0 4389552 45 2.879629373550415 eval 
10 0 38094728 46 2.879629373550415 eval 
10 0 39807143 47 2.879629373550415 eval 
10 0 39807543 48 2.879629373550415 eval 
10 0 2860554 49 2.879629373550415 eval 
10 0 2760629 50 2.879629373550415 eval 
10 0 9098014 51 2.879629373550415 eval 
10 0 7505760 52 2.879629373550415 eval 
10 0 35285762 53 2.5443317890167236 eval 
10 0 33388591 54 2.5443317890167236 eval 
10 0 10514452 55 2.5443317890167236 eval 
10 0 10514455 56 2.5443317890167236 eval 
10 0 16481405 57 2.5443317890167236 eval 
10 0 1558365 58 2.5443317890167236 eval 
10 0 15457496 59 2.5443317890167236 eval 
10 0 23121 60 2.5443317890167236 eval 
10 0 23365314 61 2.5443317890167236 eval 
10 0 23286720 62 2.5443317890167236 eval 
10 0 14162356 63 2.5443317890167236 eval 
10 0 13955569 64 2.5443317890167236 eval 
10 0 18061265 65 2.5443317890167236 eval 
10 0 44603050 66 2.5443317890167236 eval 
10 0 44603449 67 2.5443317890167236 eval 
10 0 38400332 68 2.5443317890167236 eval 
10 0 41421648 69 2.5443317890167236 eval 
10 0 4382077 70 2.5443317890167236 eval 
10 0 43515749 71 2.5443317890167236 eval 
10 0 43516149 72 2.5443317890167236 eval 
10 0 42337486 73 2.5443317890167236 eval 
10 0 42337892 74 2.5443317890167236 eval 
10 0 52927936 75 2.5443317890167236 eval 
10 0 6609781 76 2.5443317890167236 eval 
10 0 8313415 77 2.5443317890167236 eval 
10 0 8129273 78 2.5443317890167236 eval 
10 0 50407062 79 2.5443317890167236 eval 
10 0 50407456 80 2.5443317890167236 eval 
10 0 50407850 81 2.5443317890167236 eval 
10 0 10282273 82 2.5196757316589355 eval 
10 0 22912148 83 2.5196757316589355 eval 
10 0 1372357 84 2.5196757316589355 eval 
10 0 43864947 85 2.5196757316589355 eval 
10 0 36678487 86 2.5196757316589355 eval 
10 0 36678948 87 2.5196757316589355 eval 
10 0 31046692 88 2.5196757316589355 eval 
10 0 661520 89 2.5196757316589355 eval 
10 0 11500219 90 2.159722089767456 eval 
10 0 44198795 91 2.159722089767456 eval 
10 0 10045583 92 2.0354654788970947 eval 
10 0 10045784 93 2.0354654788970947 eval 
10 0 10682752 94 2.0354654788970947 eval 
10 0 10912075 95 2.0354654788970947 eval 
10 0 11268281 96 2.0354654788970947 eval 
10 0 20454009 97 2.0354654788970947 eval 
10 0 20477396 98 2.0354654788970947 eval 
10 0 21129794 99 2.0354654788970947 eval 
10 0 20591672 100 2.0354654788970947 eval 
11 0 896940 1 5.023170471191406 eval 
11 0 37137687 2 4.886647701263428 eval 
11 0 37138087 3 4.886647701263428 eval 
11 0 32229749 4 3.257765293121338 eval 
11 0 32230149 5 3.257765293121338 eval 
11 0 32115568 6 3.257765293121338 eval 
11 0 32115968 7 3.257765293121338 eval 
11 0 34206392 8 3.257765293121338 eval 
11 0 26854500 9 3.139481544494629 eval 
11 0 26854784 10 3.139481544494629 eval 
11 0 347926 11 3.139481544494629 eval 
11 0 15939501 12 3.139481544494629 eval 
11 0 46216987 13 3.139481544494629 eval 
11 0 7505854 14 3.139481544494629 eval 
11 0 11456281 15 2.8505444526672363 eval 
11 0 31046692 16 2.8505444526672363 eval 
11 0 39506984 17 2.8505444526672363 eval 
11 0 20314516 18 2.511585235595703 eval 
11 0 19503624 19 2.511585235595703 eval 
11 0 27136716 20 2.511585235595703 eval 
11 0 27136862 21 2.511585235595703 eval 
11 0 27136863 22 2.511585235595703 eval 
11 0 27136872 23 2.511585235595703 eval 
11 0 27136886 24 2.511585235595703 eval 
11 0 27136887 25 2.511585235595703 eval 
11 0 27136913 26 2.511585235595703 eval 
11 0 27136914 27 2.511585235595703 eval 
11 0 27136964 28 2.511585235595703 eval 
11 0 27137083 29 2.511585235595703 eval 
11 0 2575522 30 2.511585235595703 eval 
11 0 26876847 31 2.511585235595703 eval 
11 0 26877247 32 2.511585235595703 eval 
11 0 32326325 33 2.511585235595703 eval 
11 0 3528126 34 2.511585235595703 eval 
11 0 30157407 35 2.511585235595703 eval 
11 0 17458334 36 2.511585235595703 eval 
11 0 17458865 37 2.511585235595703 eval 
11 0 16982117 38 2.511585235595703 eval 
11 0 10520681 39 2.511585235595703 eval 
11 0 12934212 40 2.511585235595703 eval 
11 0 16482062 41 2.511585235595703 eval 
11 0 21343670 42 2.511585235595703 eval 
11 0 15242455 43 2.511585235595703 eval 
11 0 15402977 44 2.511585235595703 eval 
11 0 15112633 45 2.511585235595703 eval 
11 0 22984687 46 2.511585235595703 eval 
11 0 23452309 47 2.511585235595703 eval 
11 0 22691316 48 2.511585235595703 eval 
11 0 22797153 49 2.511585235595703 eval 
11 0 23480981 50 2.511585235595703 eval 
11 0 23482575 51 2.511585235595703 eval 
11 0 23561377 52 2.511585235595703 eval 
11 0 22614250 53 2.511585235595703 eval 
11 0 14585022 54 2.511585235595703 eval 
11 0 18723783 55 2.511585235595703 eval 
11 0 18477391 56 2.511585235595703 eval 
11 0 44785804 57 2.511585235595703 eval 
11 0 44918144 58 2.511585235595703 eval 
11 0 43103674 59 2.511585235595703 eval 
11 0 42975389 60 2.511585235595703 eval 
11 0 45548051 61 2.511585235595703 eval 
11 0 38192609 62 2.511585235595703 eval 
11 0 40044821 63 2.511585235595703 eval 
11 0 3828569 64 2.511585235595703 eval 
11 0 36690528 65 2.511585235595703 eval 
11 0 3159468 66 2.511585235595703 eval 
11 0 3159488 67 2.511585235595703 eval 
11 0 3159498 68 2.511585235595703 eval 
11 0 3159517 69 2.511585235595703 eval 
11 0 48556915 70 2.511585235595703 eval 
11 0 48557315 71 2.511585235595703 eval 
11 0 51675716 72 2.511585235595703 eval 
11 0 47972127 73 2.511585235595703 eval 
11 0 47972527 74 2.511585235595703 eval 
11 0 29212612 75 2.511585235595703 eval 
11 0 28641238 76 2.511585235595703 eval 
11 0 28776317 77 2.511585235595703 eval 
11 0 7505814 78 2.511585235595703 eval 
11 0 7920061 79 2.511585235595703 eval 
11 0 7824333 80 2.511585235595703 eval 
11 0 37137686 81 2.511585235595703 eval 
11 0 37138086 82 2.511585235595703 eval 
11 0 50883054 83 2.511585235595703 eval 
11 0 50883453 84 2.511585235595703 eval 
11 0 6000888 85 2.511585235595703 eval 
11 0 20131862 86 2.1976370811462402 eval 
11 0 32320939 87 2.1976370811462402 eval 
11 0 3188945 88 2.1976370811462402 eval 
11 0 34626935 89 2.1976370811462402 eval 
11 0 35374989 90 2.1976370811462402 eval 
11 0 35984073 91 2.1976370811462402 eval 
11 0 35984473 92 2.1976370811462402 eval 
11 0 36002761 93 2.1976370811462402 eval 
11 0 36003161 94 2.1976370811462402 eval 
11 0 17503697 95 2.1976370811462402 eval 
11 0 17504103 96 2.1976370811462402 eval 
11 0 1756071 97 2.1976370811462402 eval 
11 0 17679225 98 2.1976370811462402 eval 
11 0 1212639 99 2.1976370811462402 eval 
11 0 11192759 100 2.1976370811462402 eval 
12 0 4099074 1 3.998434066772461 eval 
12 0 3048895 2 3.198747396469116 eval 
12 0 13865903 3 3.198747396469116 eval 
12 0 8235852 4 3.198747396469116 eval 
12 0 27339627 5 3.0485000610351562 eval 
12 0 57490512 6 3.0485000610351562 eval 
12 0 57490970 7 3.0485000610351562 eval 
12 0 7615395 8 3.0485000610351562 eval 
12 0 57367316 9 2.7989039421081543 eval 
12 0 57367738 10 2.7989039421081543 eval 
12 0 10719648 11 2.438800096511841 eval 
12 0 19604988 12 2.438800096511841 eval 
12 0 2561866 13 2.438800096511841 eval 
12 0 32505897 14 2.438800096511841 eval 
12 0 32506297 15 2.438800096511841 eval 
12 0 35913171 16 2.438800096511841 eval 
12 0 35219484 17 2.438800096511841 eval 
12 0 35985898 18 2.438800096511841 eval 
12 0 35986298 19 2.438800096511841 eval 
12 0 12468550 20 2.438800096511841 eval 
12 0 17787621 21 2.438800096511841 eval 
12 0 23828528 22 2.438800096511841 eval 
12 0 14621908 23 2.438800096511841 eval 
12 0 18145757 24 2.438800096511841 eval 
12 0 44949278 25 2.438800096511841 eval 
12 0 43194402 26 2.438800096511841 eval 
12 0 41393321 27 2.438800096511841 eval 
12 0 41393328 28 2.438800096511841 eval 
12 0 41393336 29 2.438800096511841 eval 
12 0 41393345 30 2.438800096511841 eval 
12 0 41393391 31 2.438800096511841 eval 
12 0 40430489 32 2.438800096511841 eval 
12 0 47688161 33 2.438800096511841 eval 
12 0 45826624 34 2.438800096511841 eval 
12 0 45827024 35 2.438800096511841 eval 
12 0 38652812 36 2.438800096511841 eval 
12 0 38652954 37 2.438800096511841 eval 
12 0 38315950 38 2.438800096511841 eval 
12 0 25879852 39 2.438800096511841 eval 
12 0 25880262 40 2.438800096511841 eval 
12 0 25880663 41 2.438800096511841 eval 
12 0 47881115 42 2.438800096511841 eval 
12 0 47881517 43 2.438800096511841 eval 
12 0 29761201 44 2.438800096511841 eval 
12 0 5668529 45 2.438800096511841 eval 
12 0 50024878 46 2.438800096511841 eval 
12 0 50025289 47 2.438800096511841 eval 
12 0 51045096 48 2.438800096511841 eval 
12 0 51045418 49 2.438800096511841 eval 
12 0 35631061 50 2.3990604877471924 eval 
12 0 38545316 51 2.1556150913238525 eval 
12 0 10953239 52 2.1339499950408936 eval 
12 0 25642260 53 2.1339499950408936 eval 
12 0 25642667 54 2.1339499950408936 eval 
12 0 25643075 55 2.1339499950408936 eval 
12 0 32505895 56 2.1339499950408936 eval 
12 0 32506295 57 2.1339499950408936 eval 
12 0 26124572 58 2.1339499950408936 eval 
12 0 26125084 59 2.1339499950408936 eval 
12 0 26125543 60 2.1339499950408936 eval 
12 0 13244979 61 2.1339499950408936 eval 
12 0 13440928 62 2.1339499950408936 eval 
12 0 13132982 63 2.1339499950408936 eval 
12 0 14621538 64 2.1339499950408936 eval 
12 0 14621905 65 2.1339499950408936 eval 
12 0 18048519 66 2.1339499950408936 eval 
12 0 42795194 67 2.1339499950408936 eval 
12 0 46883726 68 2.1339499950408936 eval 
12 0 46397068 69 2.1339499950408936 eval 
12 0 45971582 70 2.1339499950408936 eval 
12 0 45971980 71 2.1339499950408936 eval 
12 0 45972378 72 2.1339499950408936 eval 
12 0 37854135 73 2.1339499950408936 eval 
12 0 52866630 74 2.1339499950408936 eval 
12 0 52867030 75 2.1339499950408936 eval 
12 0 59310895 76 2.1339499950408936 eval 
12 0 59311297 77 2.1339499950408936 eval 
12 0 53680959 78 2.1339499950408936 eval 
12 0 53681271 79 2.1339499950408936 eval 
12 0 53746711 80 2.1339499950408936 eval 
12 0 57961779 81 2.1339499950408936 eval 
12 0 57962179 82 2.1339499950408936 eval 
12 0 57962580 83 2.1339499950408936 eval 
12 0 8440208 84 2.1339499950408936 eval 
12 0 8440412 85 2.1339499950408936 eval 
12 0 8210526 86 2.1339499950408936 eval 
12 0 39935857 87 2.1339499950408936 eval 
12 0 55533212 88 2.1339499950408936 eval 
12 0 55533614 89 2.1339499950408936 eval 
12 0 55991629 90 2.1339499950408936 eval 
12 0 55992028 91 2.1339499950408936 eval 
12 0 10653063 92 1.8291001319885254 eval 
12 0 10788811 93 1.8291001319885254 eval 
12 0 20319600 94 1.8291001319885254 eval 
12 0 2093854 95 1.8291001319885254 eval 
12 0 2094255 96 1.8291001319885254 eval 
12 0 19517663 97 1.8291001319885254 eval 
12 0 19986630 98 1.8291001319885254 eval 
12 0 31715686 99 1.8291001319885254 eval 
12 0 32628992 100 1.8291001319885254 eval 
13 0 52146036 1 6.192693710327148 eval 
13 0 12826149 2 4.6445207595825195 eval 
13 0 755804 3 4.6445207595825195 eval 
13 0 2104737 4 4.622534275054932 eval 
13 0 20068286 5 4.622534275054932 eval 
13 0 2022476 6 4.622534275054932 eval 
13 0 34963320 7 4.622534275054932 eval 
13 0 25057602 8 4.622534275054932 eval 
13 0 25089188 9 4.622534275054932 eval 
13 0 10542497 10 4.622534275054932 eval 
13 0 15821479 11 4.622534275054932 eval 
13 0 15353506 12 4.622534275054932 eval 
13 0 23565098 13 4.622534275054932 eval 
13 0 22822144 14 4.622534275054932 eval 
13 0 22822145 15 4.622534275054932 eval 
13 0 22822146 16 4.622534275054932 eval 
13 0 14400957 17 4.622534275054932 eval 
13 0 36972427 18 4.622534275054932 eval 
13 0 41276528 19 4.622534275054932 eval 
13 0 41321256 20 4.622534275054932 eval 
13 0 37845977 21 4.622534275054932 eval 
13 0 37864800 22 4.622534275054932 eval 
13 0 40125054 23 4.622534275054932 eval 
13 0 49594101 24 4.622534275054932 eval 
13 0 49594501 25 4.622534275054932 eval 
13 0 58823718 26 4.622534275054932 eval 
13 0 58824117 27 4.622534275054932 eval 
13 0 58576415 28 4.622534275054932 eval 
13 0 29055748 29 4.622534275054932 eval 
13 0 28416915 30 4.622534275054932 eval 
13 0 51631430 31 4.622534275054932 eval 
13 0 52067079 32 4.622534275054932 eval 
13 0 52121967 33 4.622534275054932 eval 
13 0 55065230 34 4.622534275054932 eval 
13 0 55065629 35 4.622534275054932 eval 
13 0 5840640 36 4.622534275054932 eval 
13 0 5783692 37 4.622534275054932 eval 
13 0 9082614 38 4.622534275054932 eval 
13 0 854633 39 4.622534275054932 eval 
13 0 41039440 40 4.622534275054932 eval 
13 0 61121573 41 4.622534275054932 eval 
13 0 61122014 42 4.622534275054932 eval 
